salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
77077,0,46,m,d,0,13,3,469,394661,6,497276,1
47729,16688,49,m,m,2,1,0,665,0,26,181070,0
103875,0,41,f,s,4,12,0,845,0,14,164388,0
65016,43644,49,m,s,2,?,8,767,1093658,29,32683,0
43360,70359,71,m,s,4,3,7,566,450104,6,4882,1
113409,0,50,f,m,3,18,0,600,0,16,335125,1
140985,0,73,m,k,2,7,3,385,403838,15,89436,1
20486,22545,39,f,k,3,1,8,716,986136,21,212793,0
114057,0,56,m,m,4,11,5,318,368814,6,176560,1
60234,19264,21,m,s,2,6,5,486,537849,25,272426,0
40330,58230,65,m,m,3,13,4,390,565640,1,58219,1
127969,0,57,m,d,1,7,1,663,126794,22,236131,0
58445,58507,55,f,m,2,4,3,550,218053,30,40126,1
54394,10395,45,f,m,1,15,5,391,532681,3,75345,0
109440,0,30,f,s,4,6,1,760,81582,4,434455,0
21534,42302,53,m,k,3,12,4,699,484669,11,261506,1
55123,30804,24,f,d,0,7,1,431,124880,30,220345,0
47640,27397,44,m,s,3,13,4,799,228512,27,274452,0
23386,29449,25,f,d,4,19,0,529,0,6,230606,0
111249,0,75,m,s,2,18,4,353,411102,3,127100,1
96904,0,80,m,k,0,17,4,561,587329,10,74341,0
58943,21636,?,m,s,0,8,7,828,546715,28,84255,1
114079,0,39,m,s,2,11,3,728,277518,14,110929,1
22452,65690,23,f,m,2,12,3,670,244980,30,111257,1
114257,0,52,f,d,2,7,2,787,149652,11,189232,1
85003,0,64,m,d,3,8,5,474,335571,10,159686,1
140597,0,37,f,m,0,20,6,581,838727,30,89441,0
41454,52097,27,m,s,0,18,9,812,692815,6,102596,1
48711,14561,60,m,m,4,3,3,507,226999,24,257659,1
50517,60566,37,f,s,3,11,0,699,0,22,124697,1
132179,0,57,m,k,2,14,1,832,82473,14,92386,1
70402,?,39,f,d,2,18,6,592,617805,8,3416,1
100131,0,33,f,k,1,20,9,727,1277318,?,396833,0
128881,0,31,m,s,2,15,8,358,929624,7,131556,1
20169,71221,67,f,k,3,12,7,347,438228,14,265588,0
68919,66652,43,f,d,3,12,3,705,210112,3,255415,1
138574,0,70,f,s,3,16,2,618,?,8,287197,1
147535,0,23,m,m,0,6,9,681,1018251,10,58566,0
22852,44788,59,m,k,0,12,4,478,357946,28,153980,0
107139,0,55,f,k,4,10,9,649,1339289,8,425844,0
123090,0,53,f,k,4,10,6,419,374489,8,271114,1
107132,0,64,m,s,3,13,4,701,291760,1,207117,1
26053,25889,70,f,s,0,18,5,509,438559,24,290841,0
132182,0,33,f,s,0,9,4,336,442359,20,182141,0
60551,68549,35,m,k,0,17,3,692,380211,15,480880,1
72041,72770,70,f,d,4,11,0,337,0,9,82310,1
44251,68020,47,m,m,3,8,3,357,185297,1,237684,0
111328,0,26,f,s,2,15,1,375,88183,27,149207,0
60607,25034,23,f,d,0,12,1,412,92486,17,387082,0
114584,0,23,m,k,4,?,3,481,291917,12,113423,0
52279,21554,30,f,k,2,9,6,770,542531,10,342893,0
98064,0,34,f,s,0,5,3,447,427386,25,54042,0
112195,0,25,f,m,3,20,9,395,489769,19,483178,0
101509,0,27,?,m,2,4,0,640,0,7,270038,0
37100,74223,20,f,m,4,9,0,710,0,28,171240,1
119460,0,72,f,m,2,14,9,588,819505,23,479582,0
71373,19420,42,f,k,3,15,5,740,?,8,266509,0
39618,55404,62,m,s,1,1,4,771,523862,4,313554,1
123163,0,66,f,s,1,6,1,669,95046,24,306353,1
94570,0,35,m,s,4,14,0,744,0,14,408114,1
20158,57150,?,m,d,4,16,?,357,659906,11,46673,0
86226,0,77,m,s,0,1,2,377,244747,17,480335,1
133490,0,44,f,m,4,3,2,831,187851,29,419277,0
94126,0,38,f,m,2,13,1,339,121745,29,42683,1
51996,32169,43,m,m,0,7,1,555,137321,17,289865,1
47512,63610,75,f,k,1,11,5,559,417126,16,350357,0
77575,0,52,m,m,3,16,4,599,203282,27,4704,0
?,61766,57,m,s,1,20,3,464,172499,24,243144,0
91198,0,34,m,k,1,4,9,628,961492,22,73529,1
110734,0,41,m,m,1,7,4,588,504100,4,66264,1
94358,0,69,f,s,?,16,7,546,705432,10,33040,0
55006,37751,30,m,m,1,3,9,508,1219099,30,147050,1
103647,0,71,f,k,4,2,8,591,507721,2,225758,1
134218,0,76,m,s,1,7,1,544,103589,15,407006,0
57928,37977,29,f,?,2,2,8,543,980470,25,426270,0
20949,65320,43,f,d,0,?,5,410,526519,21,351985,0
114248,0,72,f,k,1,9,3,303,269629,10,265173,1
54692,58382,51,m,s,2,11,6,701,324725,8,292886,0
134493,0,32,m,k,3,13,5,416,533519,13,386122,0
57275,14621,54,m,s,4,19,7,704,552158,3,392441,0
63192,34936,22,f,s,0,13,1,650,70936,13,143880,1
107905,0,32,f,s,2,17,7,670,450511,12,485646,0
85454,0,29,m,s,1,10,1,553,97687,6,9057,1
50771,40722,75,m,m,4,11,6,708,492603,6,45694,1
49428,54903,58,m,s,3,17,2,470,159852,6,273895,0
43162,64164,78,f,m,1,11,2,357,126744,11,170346,0
34665,36724,56,f,d,2,9,4,360,222719,9,320285,0
54830,49820,75,f,s,3,19,9,525,1195123,26,82331,0
22347,36792,32,m,m,3,8,4,368,318368,19,299546,0
42670,22821,40,m,k,3,2,8,815,1071844,20,262271,0
99868,0,62,f,k,4,8,8,692,897420,13,368101,0
74089,29761,61,f,m,0,3,7,800,515083,26,74101,0
29916,73298,68,m,k,2,5,4,509,447077,18,276419,1
86823,0,29,m,m,2,3,0,485,0,19,374786,1
124850,0,63,f,d,0,20,7,698,961002,14,482597,0
116633,0,?,f,s,1,17,0,673,0,5,430576,0
81021,0,25,f,m,2,9,2,533,?,11,69570,1
30823,48881,26,m,m,4,15,9,760,720558,29,86894,0
130125,0,43,m,d,1,9,8,469,668989,14,279214,0
141666,0,47,m,k,3,19,8,649,942532,22,485349,1
94632,0,68,m,s,1,17,6,645,343005,8,?,1
115970,0,33,f,d,2,2,8,790,612347,16,?,1
35941,63663,63,m,s,4,20,8,578,778355,13,338299,1
100890,0,52,m,d,1,4,3,419,342826,1,102111,0
56884,12517,55,m,d,2,12,2,789,280180,30,139695,1
45013,42257,69,m,d,3,19,4,420,408467,16,421096,0
90079,0,32,m,s,0,17,4,447,416579,29,67248,1
148488,0,35,f,s,3,20,8,473,419312,19,28160,0
38991,68459,33,f,m,2,2,2,819,165694,7,498329,0
?,0,49,f,k,0,6,0,710,0,29,43372,1
59315,14420,57,f,d,4,?,5,841,464991,6,402508,0
22573,51535,38,f,d,4,7,3,830,256657,26,70054,1
70678,47399,76,m,d,3,13,0,744,0,8,409879,0
66006,65608,73,m,k,0,19,3,744,277195,?,379586,0
144905,0,31,f,d,1,13,6,465,480070,7,92211,1
43212,48721,64,m,k,0,9,1,642,109508,12,309640,0
89703,0,59,m,d,2,13,0,725,0,7,29295,1
68056,49104,74,f,k,4,13,1,790,65330,1,214921,1
51040,13702,62,f,s,?,10,1,392,55147,22,127251,0
138516,0,52,m,d,2,13,6,452,?,29,324779,0
41434,18730,32,f,d,2,15,1,497,139408,19,231630,0
72393,12668,41,f,d,1,11,7,821,620882,7,426343,0
91122,0,62,m,k,1,10,9,462,1183632,16,?,0
123426,0,76,f,k,1,7,7,659,401770,12,178740,1
42539,24149,23,f,d,4,7,0,670,0,30,284543,0
58512,24622,48,m,d,2,14,5,757,450920,23,225966,1
57227,22556,71,f,m,3,11,6,301,801072,27,495697,0
58680,54246,72,m,m,3,13,1,391,63680,30,351797,1
45613,29297,20,m,d,1,18,9,477,674212,12,61462,0
109311,0,26,f,d,4,17,9,562,993180,27,292853,0
66968,31582,65,m,m,0,8,1,653,81280,16,425526,1
94692,0,41,m,k,3,20,4,418,512383,2,234428,1
103986,0,60,?,k,4,18,6,426,819513,17,222971,1
96498,0,54,m,d,1,13,?,717,0,4,258272,1
132844,0,35,f,d,4,8,8,785,821134,12,26765,1
84285,0,60,f,m,1,18,8,768,517069,7,174703,0
76155,0,39,m,d,0,2,5,423,316993,20,498497,0
77978,0,55,m,d,1,15,9,747,887036,13,5155,1
102933,0,32,m,s,1,20,0,748,0,15,387217,1
37632,59826,40,f,d,1,7,8,?,466023,?,244805,1
101922,0,40,f,m,0,11,6,680,556069,14,33640,1
117733,0,62,m,d,0,14,4,831,292201,19,81352,0
140910,0,39,f,d,4,20,5,380,258754,1,283096,1
70035,18914,77,f,d,4,15,3,471,343145,19,176634,0
110696,0,35,f,m,3,20,0,711,0,11,221600,0
81437,0,79,f,k,2,14,9,722,618953,29,134736,1
61817,20578,71,m,k,2,7,6,?,394614,7,214173,1
119457,0,26,m,k,1,8,8,601,435726,13,64923,1
83342,0,63,m,m,2,13,0,345,0,11,111443,0
?,0,63,f,d,4,2,9,?,632278,1,150455,1
48046,15759,35,f,s,4,20,3,527,427872,12,446021,0
34778,23077,79,f,d,4,15,9,794,461637,?,234206,0
110903,?,57,f,?,3,8,4,686,558673,10,343259,0
41943,22032,65,f,m,1,16,3,458,244184,1,251550,1
36721,50270,60,f,m,3,16,1,480,133119,20,143293,0
33852,30696,57,f,s,2,4,0,785,0,5,244692,0
46695,58341,76,m,m,2,7,7,466,891451,13,114100,1
134398,0,21,f,k,?,9,9,502,459660,25,52782,1
117527,0,35,m,s,4,6,4,365,360043,6,89940,1
105934,0,71,f,m,2,12,7,673,512683,14,166403,0
40869,72083,22,f,k,1,2,8,392,623115,8,40626,1
91635,0,37,m,d,0,3,5,466,713861,30,379200,0
62146,29155,46,m,?,4,11,0,493,0,19,488399,0
77390,0,37,f,m,4,10,2,?,243122,9,17289,1
108626,0,32,m,k,2,17,6,813,344711,17,135968,0
55192,26558,64,?,d,4,18,6,705,750591,24,?,0
44326,66926,40,m,s,2,20,9,595,953726,10,110108,0
115782,0,45,f,k,1,9,5,828,403786,1,72764,1
92407,0,62,m,s,3,15,7,569,686520,10,82781,1
121910,0,22,m,k,0,13,5,568,747783,23,93605,1
85875,0,55,f,s,4,14,?,419,190014,27,311550,1
93863,0,79,m,k,1,12,7,646,926944,27,26106,1
135059,0,79,f,m,2,18,5,346,337009,8,289509,0
133617,0,44,m,m,0,20,7,449,685719,12,268294,0
97342,0,78,f,s,2,3,5,559,503280,28,122551,1
67975,69099,45,m,d,2,15,5,311,667012,7,22419,1
105712,0,28,m,k,1,18,7,445,606301,?,44330,1
87838,0,58,m,d,3,13,0,688,0,5,311436,1
84977,0,77,m,m,0,18,6,486,587962,14,87173,0
35164,63697,72,f,s,4,11,6,754,407999,24,268422,0
73923,45475,66,f,d,0,20,7,727,1002284,13,323855,1
147964,0,44,f,k,2,4,9,769,572695,6,423113,0
63366,42406,32,f,d,1,18,3,539,293183,10,476840,0
95830,0,27,?,d,0,18,1,665,98581,14,435653,0
118975,0,68,f,d,0,4,9,636,1346912,?,74251,1
87518,0,29,f,m,4,18,2,367,200239,23,85725,1
29638,38573,29,f,m,4,1,6,810,394139,21,193040,0
80109,0,69,m,m,4,3,5,460,539169,22,497870,0
40419,58176,54,f,s,3,13,0,528,0,13,480933,1
123937,0,30,m,m,2,4,9,369,512025,30,477301,0
73196,72958,28,m,d,4,19,3,560,438836,5,286387,1
113620,0,43,m,k,0,2,5,809,609898,20,466800,0
45048,62723,75,m,d,0,7,6,441,764402,19,132091,1
105407,0,80,f,k,3,2,1,616,147132,25,62305,1
51734,21244,74,f,k,4,16,9,748,921098,17,179221,0
34368,40776,20,f,d,2,11,7,543,?,13,469080,0
27812,40988,36,f,k,2,16,0,783,0,4,276458,0
40662,44899,76,m,k,4,16,3,408,195747,3,423366,1
22018,39726,38,m,d,0,5,6,702,850139,?,28642,0
149311,0,52,f,k,3,14,0,710,0,30,218306,1
48262,70198,62,m,s,2,19,0,842,0,11,5768,1
60281,68405,48,?,k,0,7,8,382,828531,2,56319,1
28658,71085,61,m,d,2,8,3,321,172776,16,76806,0
144461,0,60,m,m,1,15,0,456,0,29,417323,0
119695,0,46,m,d,1,20,?,647,829930,20,321242,0
104484,0,64,f,d,4,20,3,479,151125,20,8986,1
137108,0,75,m,d,4,9,0,398,0,9,277143,0
119085,0,40,f,s,3,14,3,804,215376,5,296099,1
136771,0,58,m,k,4,5,0,607,0,4,338241,0
27094,24257,41,m,k,2,12,5,362,521452,9,347208,1
95248,0,38,f,s,3,5,9,366,569985,21,478784,0
149360,0,46,f,k,4,12,0,637,0,23,133575,1
56730,14324,76,f,?,3,11,2,564,190525,11,218710,0
119181,0,41,f,m,1,4,1,527,82940,27,428108,1
96103,0,44,m,d,?,20,?,815,94772,17,360427,1
110290,0,59,m,m,1,15,0,388,0,5,?,1
89294,0,24,m,d,0,15,2,559,191793,16,170232,0
58050,33008,64,f,s,1,12,7,823,992579,28,39971,0
89596,0,?,f,m,0,17,4,751,466974,5,66532,1
138205,0,54,f,d,0,5,6,750,306942,21,37899,1
80421,0,62,m,m,0,9,0,454,0,4,298749,0
59551,29350,60,m,m,4,2,8,808,556004,23,93619,1
103805,0,23,f,k,2,10,4,447,242623,19,386524,0
105504,0,20,m,m,?,16,9,789,497456,29,?,0
145691,0,45,m,d,3,?,1,343,108445,1,145211,0
71877,12241,80,?,k,0,10,8,828,1160958,11,101175,1
33872,20550,42,m,k,4,20,0,434,0,24,11902,0
143078,0,44,m,s,2,3,2,598,277172,15,394105,0
98088,0,29,m,m,?,12,3,444,287282,5,271051,1
116941,0,36,f,s,4,14,9,609,864224,23,47540,0
80449,0,55,m,s,0,7,9,579,1336442,6,432558,0
85202,0,42,m,m,0,17,9,821,1333831,29,24655,1
93166,0,?,m,?,0,16,6,396,462431,10,416444,0
121860,0,38,f,m,4,3,5,790,455681,23,51376,0
29500,38189,72,m,k,0,16,2,351,120508,26,464404,0
64867,52818,43,m,d,4,12,8,571,771624,27,301720,0
?,0,55,f,s,0,12,5,507,586796,5,95013,0
96510,?,45,m,m,2,16,8,770,672697,27,195086,1
88889,0,79,f,k,0,13,5,848,303126,30,412310,0
119485,0,65,m,k,0,15,8,668,1062759,22,39879,0
53393,60328,20,f,k,1,18,9,746,980440,11,137234,1
45225,67620,44,m,s,1,2,0,644,0,22,190828,0
85301,0,29,m,s,2,16,4,412,456348,3,495898,1
30740,64351,72,f,s,2,5,7,731,819456,21,417498,1
119250,0,76,f,d,2,11,0,800,0,5,435021,0
27532,54641,27,f,k,1,18,3,608,355737,3,469779,0
27449,43673,70,m,m,1,6,5,792,560410,?,30912,1
47184,65565,27,f,k,0,1,9,586,624094,7,94768,1
43124,56800,28,f,d,0,4,4,758,520833,11,72387,1
139658,0,78,f,s,4,17,2,391,128002,17,?,1
75370,0,68,f,m,2,16,1,333,118587,29,168993,0
121810,0,45,f,k,3,16,9,694,537455,18,238380,1
21934,50369,72,f,d,0,17,3,792,411672,25,261443,0
57694,71329,58,m,d,1,12,8,675,852729,17,208322,1
107065,0,37,m,s,2,16,2,603,165483,10,36432,1
74937,60333,37,m,s,2,7,7,638,848112,12,280519,1
135610,0,56,f,s,3,15,?,479,578940,22,407168,1
67521,44367,70,m,k,0,2,9,820,1046912,15,266199,0
149508,0,20,f,s,2,18,3,444,339443,22,431593,0
114906,0,21,m,s,2,11,0,390,0,29,131394,1
106194,0,50,f,k,0,14,8,720,958445,26,92975,1
23254,11845,36,f,s,1,18,3,678,184819,16,48927,0
128612,0,76,f,m,0,7,1,632,68414,6,68447,0
88970,0,55,m,s,3,6,0,402,0,22,473212,0
38487,31346,38,m,m,2,12,3,348,291092,25,430637,0
67367,47332,72,f,d,1,14,5,835,294177,28,129300,1
84991,0,79,f,m,0,8,6,843,421719,18,149793,0
41565,39315,36,m,d,4,5,2,587,207227,2,139653,0
46206,28101,57,m,d,0,12,8,741,1077802,16,245866,0
94438,0,51,m,d,4,20,8,639,933105,23,384688,1
130705,0,69,f,s,0,4,9,526,671170,9,403212,0
95281,0,26,f,?,0,13,4,721,464850,21,800,1
130688,0,73,m,d,3,3,7,751,885441,12,202173,0
35259,42849,52,f,s,2,2,5,802,355111,11,12159,0
110719,0,22,f,d,2,9,8,590,751495,22,490631,0
51071,67782,68,m,k,2,6,6,810,598087,23,369674,1
98281,0,22,f,d,2,1,5,492,429046,19,489322,0
32028,41039,80,f,d,0,6,2,590,218143,20,173055,1
33457,26568,63,f,k,1,14,5,380,298169,6,?,0
91209,0,46,f,m,0,8,2,423,195008,25,14433,1
60548,71093,78,f,d,3,13,5,414,?,16,272309,1
54039,45866,33,f,d,0,17,2,469,248660,21,473638,0
85969,0,53,f,s,4,12,5,393,677938,10,451482,0
137206,0,70,m,?,1,2,9,680,?,22,37325,0
145100,0,36,f,d,4,19,6,663,469889,16,217326,1
117090,?,39,m,d,2,20,9,?,515207,14,100840,0
149755,0,32,m,d,?,20,0,786,0,8,456286,0
138177,0,61,f,d,3,17,8,365,1081172,20,248923,1
115197,0,64,m,s,0,1,6,?,599297,21,124036,1
102412,0,23,f,s,0,3,8,454,534043,12,81376,0
83923,0,?,f,k,2,8,7,593,522142,15,8193,1
56158,56106,35,f,k,3,7,8,477,649355,4,82933,1
123906,0,38,m,m,3,12,4,325,376343,10,171228,0
109705,0,48,m,d,4,12,0,312,0,7,253382,1
40340,53544,69,f,s,1,12,5,617,535195,19,418271,1
59577,38003,71,f,s,2,13,0,630,0,5,221889,0
122158,0,48,m,k,3,7,?,663,537893,19,102933,1
71362,11477,33,m,d,1,1,2,395,147544,11,422916,1
88671,0,35,m,k,2,18,?,614,692574,7,356187,0
79437,0,54,m,m,4,17,2,396,248852,9,245931,1
60168,48078,68,m,d,0,2,5,539,353627,29,76879,1
?,0,29,f,k,0,13,7,718,481738,21,165646,0
44121,24672,67,m,k,3,20,7,770,707715,4,282659,1
74903,73452,77,f,d,0,7,4,748,?,6,19080,1
29804,46275,80,f,m,0,15,5,691,376509,29,454810,0
23119,61171,21,f,m,0,11,5,?,494073,20,380621,1
104931,0,61,f,d,0,12,9,338,521070,12,257475,1
136939,0,59,m,k,4,13,9,552,959895,11,23704,0
67013,55493,?,m,s,2,18,1,447,54447,10,213646,1
107823,0,30,f,m,0,2,1,827,139841,3,341163,0
118852,0,77,m,k,2,14,6,322,652438,15,303160,0
40757,69460,41,m,d,4,5,3,737,386366,26,57470,0
74581,16052,37,f,s,1,19,4,687,507462,3,98320,0
24900,28270,61,m,m,0,8,8,843,517206,18,121380,0
134810,0,23,f,k,3,9,9,474,537516,17,13056,1
59140,63434,46,m,m,4,7,5,731,347054,19,305449,0
128052,0,53,m,s,1,10,6,409,406999,30,?,0
132796,0,26,f,m,2,2,1,656,82777,28,204132,0
51968,17286,27,f,d,0,17,7,672,827099,2,225433,0
30633,35504,50,m,d,2,1,1,562,134983,10,194612,0
105859,0,64,f,k,1,15,7,782,374900,14,286136,0
56419,12806,55,f,k,1,11,8,377,764342,10,192884,0
133823,0,?,m,s,0,14,2,788,283531,30,242342,0
148258,0,41,m,m,1,17,2,643,?,?,204458,0
50924,34336,73,m,s,3,20,6,305,304989,19,175566,1
70485,30115,71,m,m,0,9,0,747,0,27,115151,1
148173,0,64,f,m,3,8,6,456,616745,20,226129,0
21523,16864,?,m,m,2,7,1,686,134752,12,213132,0
?,0,69,f,m,3,9,1,626,148893,21,215908,1
130603,0,25,f,k,1,9,9,654,610026,18,75072,1
119007,0,35,f,k,3,15,2,499,252792,8,361337,0
91518,0,45,f,m,0,19,3,642,421217,20,321185,1
141267,0,55,m,d,4,6,8,328,409239,19,230529,0
39382,69626,34,m,m,4,16,2,563,216704,1,361119,0
106961,0,37,f,m,2,1,8,736,539216,?,52236,0
60170,67084,49,m,d,2,11,2,661,287564,21,294576,0
84306,0,22,f,d,4,5,2,427,273518,26,371826,0
64571,38636,77,m,s,3,6,?,737,484232,26,431506,1
37598,53329,62,m,m,3,4,7,353,373836,17,429057,1
121226,0,77,m,m,0,20,8,631,1190927,17,478957,0
61851,66397,78,f,d,1,1,7,472,996303,7,227592,1
45758,43049,23,f,s,?,6,0,356,0,3,317268,1
133986,0,24,m,d,0,1,1,334,87947,6,2040,0
31292,70524,40,m,s,3,5,7,337,901189,30,386207,0
87736,0,67,m,d,0,2,2,468,230585,4,?,0
87021,0,57,f,k,1,20,5,409,442279,16,333733,0
92944,0,75,m,k,3,7,9,787,510555,7,400736,1
129758,0,64,f,k,3,10,9,732,485890,13,324409,1
76924,0,63,m,m,4,11,6,?,658863,8,?,1
122284,0,24,f,s,1,20,9,406,?,8,326647,1
23057,67332,79,f,m,0,5,2,303,276942,6,471898,0
55644,33880,31,m,s,4,20,7,581,1000616,16,231401,1
29867,71986,34,f,s,3,7,9,649,980208,28,142446,0
62700,51460,29,f,d,2,?,6,591,401985,5,173547,1
135673,0,65,m,d,0,7,4,588,462324,8,419246,0
48247,33069,29,m,s,4,2,?,768,?,10,44443,1
109955,0,23,m,?,1,3,4,708,293877,4,124074,1
36238,48161,25,f,d,2,10,2,621,189943,14,353951,0
130267,0,41,m,s,3,10,4,719,380988,5,294612,0
54238,61998,42,m,s,3,14,0,632,0,21,43109,0
121424,0,75,f,k,2,16,1,690,74003,16,491490,0
73286,17116,59,f,s,2,17,4,617,265271,27,277980,0
22461,42769,60,m,s,2,13,3,704,190849,23,452367,1
113203,0,41,m,d,3,5,1,325,86084,16,384682,0
146933,0,80,f,m,4,9,7,444,858395,23,104454,0
113135,0,47,m,d,0,6,0,764,0,25,2976,1
109623,0,27,m,m,4,9,8,332,896728,27,23233,1
85201,0,24,f,m,4,3,2,711,205800,7,122128,1
21626,71631,48,f,s,1,14,7,725,852290,5,384217,1
73580,55241,69,m,k,0,15,9,607,1110735,23,255165,0
40591,69202,41,f,s,0,5,7,385,420018,29,330781,1
42626,15312,48,f,d,1,3,4,483,235728,1,291409,0
76999,0,42,m,m,1,10,5,700,589934,?,418069,1
104669,0,76,m,d,1,6,2,437,282237,13,207305,0
138229,0,72,m,m,3,11,6,714,325616,13,160196,0
124400,0,44,m,s,3,18,7,741,929588,7,331209,0
30251,49102,?,f,k,3,4,2,504,249686,22,67719,1
82482,0,46,f,m,3,19,2,755,138304,21,254242,1
?,0,33,m,s,2,15,0,578,0,11,142408,1
82243,?,78,m,m,3,8,8,685,549305,25,85820,1
84553,0,71,m,s,0,19,4,336,277586,12,459437,1
56007,70522,?,m,k,4,11,5,678,620753,26,428869,0
46246,63599,40,m,m,3,6,7,656,479962,8,391362,0
50066,58383,37,m,k,3,1,1,442,130916,30,178057,0
47979,69597,38,f,m,4,17,4,721,?,17,203860,0
112245,0,42,f,s,4,11,6,379,805402,15,187288,0
125902,0,80,m,k,0,2,5,842,483932,28,207997,0
101983,0,28,f,k,1,1,6,427,574170,20,167969,1
41924,45187,30,f,s,2,20,2,745,288994,1,394480,1
35104,10811,34,f,k,0,10,0,676,0,14,411705,0
23487,32742,25,m,d,1,1,0,849,0,29,366333,0
146104,0,60,f,d,4,3,0,459,0,29,95751,1
147652,0,58,f,s,0,1,4,370,530991,13,402206,1
25562,60833,75,f,d,3,13,7,634,395094,23,131753,1
70959,13729,41,m,d,1,2,0,313,0,14,449615,1
54979,63292,45,f,?,4,5,9,452,576160,12,328799,1
23723,42368,40,m,s,0,16,9,629,594923,23,65103,0
?,0,65,m,m,3,12,0,477,0,7,149122,0
142351,0,21,m,m,0,8,1,687,123202,26,8514,0
123463,0,41,m,d,3,2,5,?,721902,9,95902,0
57783,44052,73,m,s,0,19,7,752,978368,6,322335,1
140688,0,57,f,s,3,12,5,589,311358,4,358187,1
43954,31611,41,f,m,2,7,1,587,100908,9,70827,1
64473,70771,45,f,k,?,6,5,325,316046,26,306511,1
89996,0,61,f,k,0,8,0,823,0,15,303840,0
28953,69970,33,f,m,1,20,0,675,?,1,428756,1
124550,0,31,f,m,0,4,1,328,51019,2,29971,0
127408,0,23,f,k,0,5,6,794,343910,3,348122,0
90400,0,61,m,d,3,14,?,366,485977,26,157057,1
149849,0,54,m,d,0,12,0,436,0,19,73631,0
20547,36182,27,f,m,4,6,3,675,424703,11,101416,1
139779,0,77,m,d,3,19,6,749,327370,17,387542,0
38478,19264,33,f,m,0,9,1,695,75492,27,59990,1
40108,32313,75,f,d,0,18,1,445,133486,11,432654,0
97360,0,24,m,m,4,8,0,336,0,8,383299,1
132077,0,64,f,m,1,9,3,768,447398,16,407280,0
59806,57880,57,f,s,1,3,7,?,454167,19,454408,1
87180,0,38,m,m,2,11,5,670,715281,7,474452,1
31155,21172,64,m,s,3,3,9,524,921056,25,464908,1
80425,0,74,m,s,0,7,6,445,493672,1,331302,1
27772,24017,34,m,s,1,14,4,589,406505,25,138671,1
120530,0,72,f,k,1,6,5,596,622522,14,34954,1
147468,0,23,m,s,0,9,0,379,0,25,360676,1
80902,0,61,m,s,0,1,1,596,146754,16,7223,1
31471,12084,53,f,k,0,6,8,802,468415,23,427602,0
105716,0,41,m,?,1,11,3,675,314767,22,258368,1
30673,64594,79,m,?,4,9,1,674,73260,19,63579,1
109143,0,41,f,k,2,9,0,696,0,30,334155,0
133576,0,68,f,d,1,1,4,630,532044,10,217688,0
86895,0,31,?,s,3,15,2,830,134866,27,168519,1
135990,0,35,f,k,1,13,5,765,648304,10,474569,0
89598,0,34,f,d,2,2,7,576,824556,14,336506,0
47718,10018,49,m,m,2,8,7,?,918623,3,247950,0
73652,66713,34,m,s,3,7,6,580,850317,2,404416,1
126296,0,78,f,s,4,17,6,368,436787,7,9287,0
60743,44309,28,m,d,0,4,6,487,498370,19,443782,1
35691,25917,55,f,d,3,9,4,690,388707,6,68582,1
75202,0,80,?,k,3,17,2,579,180446,21,97612,1
132273,0,23,f,m,4,3,0,781,0,28,374164,0
112655,0,77,m,m,1,18,3,651,?,19,114163,0
64422,60178,53,m,k,2,5,0,466,0,9,229729,1
57345,44859,65,m,?,3,6,0,644,0,26,132904,1
111062,0,71,m,k,0,1,9,700,665681,28,241503,0
109793,0,35,f,m,0,20,9,686,1229009,4,2270,0
46392,31438,?,?,m,0,4,0,474,0,21,16445,0
72103,52800,25,m,s,0,14,7,357,1014058,10,432573,1
83974,0,36,m,s,1,2,3,490,376220,5,28733,0
84572,0,42,m,k,2,12,4,749,286627,10,209317,1
80163,0,66,f,d,2,6,9,360,990606,1,24253,1
143866,0,55,f,m,4,14,3,400,350918,26,418063,0
115044,0,51,f,k,0,19,4,569,298623,15,66637,1
83429,0,21,m,k,1,2,8,824,1159723,22,433600,0
80932,0,63,f,s,2,3,5,721,415836,28,68008,0
149242,0,67,f,d,4,11,4,741,460805,8,402599,0
39154,31231,28,f,d,0,20,2,730,220663,29,489606,0
41757,59298,31,m,d,1,?,6,335,502079,25,74634,1
137315,0,72,m,k,2,9,9,827,660348,25,375557,1
131649,0,40,m,s,4,19,5,701,627237,19,280558,0
45532,56143,22,m,k,1,14,2,357,211971,2,216167,1
82450,0,39,m,s,1,20,3,435,399637,30,265267,1
67436,37488,47,f,m,0,9,0,665,0,12,342060,1
145034,0,74,f,s,3,9,1,?,?,19,101152,1
147511,0,59,f,m,4,2,2,767,117029,23,197145,0
27891,71205,27,m,d,2,5,2,810,113924,16,317737,0
121139,0,?,f,m,1,20,7,522,1039223,5,274573,0
68351,29644,41,f,s,1,10,1,318,75111,3,210755,0
125009,0,23,m,m,1,19,7,646,948291,1,43821,0
58874,60904,80,f,m,4,18,8,804,403941,14,461846,0
31216,43768,77,m,m,0,1,7,498,880543,4,144530,1
109699,0,46,f,d,1,14,2,543,198716,7,166375,1
110001,0,26,f,d,2,11,1,605,78912,12,462211,0
68629,35514,78,m,d,1,12,7,645,573386,1,288068,1
86421,0,74,f,s,?,14,4,398,563134,24,15380,0
133343,0,38,f,k,2,17,5,486,426502,24,385720,0
91542,0,20,m,k,3,18,5,509,543548,22,472698,0
85024,0,76,f,s,0,6,6,508,353645,24,197877,1
